Sl_No,Slide_No,District,Location,Latitude,Longitude,Material_Involved,Movement,History,Elevation_m,Slope_deg,Rainfall_2023_mm,Rainfall_Dates_2023
2302,HP/SIR/53F10/2017/59,Sirmur,Haldwari,30.564639,77.532567,Rock              Slide,,,729.64013671875,36.67066260212094,,
2303,HP/SIR/53F10/2017/26,Sirmur,Sadiyar landslide Sadiyar,30.564822,77.567919,Rock cum debris   Slide,,,651.4330444335938,39.16394414623324,,
2304,HP/SIR/53F02/2017/80,Sirmur,,30.564892,77.17274,Rock              Slide,,,412.5967712402344,13.646892810128508,,
2305,HP/SIR/53F02/2017/79,Sirmur,,30.565149,77.175564,Rock              Slide,,,430.0118408203125,23.8146961984302,,
2306,HP/SIR/53F10/2017/7,Sirmur,Bhujon,30.565182,77.584104,Debris            Slide,,,623.60693359375,43.87588446938094,,
2307,HP/SIR/53F10/2017/39,Sirmur,Haryal,30.565222,77.603583,Rock              Slide,,,574.8569946289062,32.58969224565375,,
2308,HP/SIR/53F06/2017/373,Sirmur,Rohas,30.565316,77.397817,Rock              Slide,,,802.5549926757812,27.464885431491776,,
2309,HP/SIR/53F02/2017/61,Sirmur,Left bank of Mazar ki Nadi,30.565342,77.187336,Rock              Slide,,,438.0518493652344,31.269713025963185,,
2310,HP/SIR/53F06/2017/291,Sirmur,"Daghera R.F., NahanBirla road",30.565347,77.378611,Debris            Slide,,,916.8746948242188,24.11021998539095,,
2311,HP/SIR/53F02/2017/85,Sirmur,,30.565364,77.177537,Rock              Slide,,,465.2394409179687,26.58063760516687,,
2312,HP/SIR/53F10/2017/182,Sirmur,Dadua,30.565385,77.586311,Debris            Slide,,,661.1588134765625,42.35094283273013,,
2313,HP/SIR/53F10/2017/169,Sirmur,South of Rudane,30.565455,77.746417,Rock              Slide,,,1432.4849853515625,33.09617665542082,,
2314,HP/SIR/53F06/2017/292,Sirmur,"Daghera R.F., NahanBirla road",30.565619,77.385726,Rock              Slide,,,998.1259765625,36.038457276186435,,
2315,HP/SIR/53F10/2017/126,Sirmur,"Chilon, PaontaShillai road",30.56571,77.648572,Rock              Slide,,,758.8607177734375,30.40582698989371,,
2316,HP/SIR/53F02/2017/83,Sirmur,,30.565714,77.178797,Rock              Slide,,,482.5873107910156,32.596028467965596,,
2317,HP/SIR/53F02/2017/78,Sirmur,Left bank of River,30.565717,77.179694,Rock              Slide,,,471.0519714355469,36.018404198456,,
2318,HP/SIR/53F02/2017/84,Sirmur,,30.565775,77.176542,Rock              Slide,,,476.2608337402344,27.56101044868967,,
2319,HP/SIR/53F06/2017/379,Sirmur,Rohas,30.565789,77.397033,Rock              Slide,,,877.6243896484375,39.685531038862216,,
2320,HP/SIR/53F06/2017/305,Sirmur,Rohas,30.565923,77.396645,Rock              Slide,,,899.4344482421875,40.8434377440505,,
2321,HP/SIR/53F10/2017/179,Sirmur,Salri,30.566166,77.570773,Rock cum debris   Slide,,,582.494140625,9.252984537559971,,
2322,HP/SIR/53F06/2017/364,Sirmur,Torwali,30.566251,77.483458,Rock              Slide,,,795.9833374023438,30.96522928898852,,
2323,HP/SIR/53F06/2017/293,Sirmur,"Daghera R.F., NahanBirla road",30.566309,77.385901,Rock              Slide,,,1015.1625366210938,32.67906626657483,,
2324,HP/SIR/53F02/2017/36,Sirmur,,30.566465,77.239503,Rock              Slide,,,506.885986328125,24.846460117094068,,
2325,HP/SIR/53F02/2017/62,Sirmur,Left bank of Mazar ki Nadi,30.566512,77.186748,Rock              Slide,,,467.3998107910156,34.72691208940806,,
2326,HP/SIR/53F10/2017/52,Sirmur,"Sataun, DadahuSataun road",30.566614,77.635869,Rock              Slide,,,772.8244018554688,48.0375727551277,,
2327,HP/SIR/53F06/2017/298,Sirmur,"Rama, NahanRama Don road",30.566634,77.38041,Rock              Slide,,,961.163330078125,40.62274689852515,,
2328,HP/SIR/53F06/2017/380,Sirmur,Rohas,30.566663,77.399032,Rock              Slide,,,773.5872192382812,39.114459985771155,,
2329,HP/SIR/53F06/2017/377,Sirmur,Rohas,30.566665,77.39826,Rock              Slide,,,810.9370727539062,30.11094245304932,,
2330,HP/SIR/53F06/2017/378,Sirmur,Rohas,30.566783,77.397057,Rock              Slide,,,878.8134765625,38.53748973378842,,
2331,HP/SIR/53F02/2017/34,Sirmur,Bahar link road,30.567039,77.237415,Rock              Slide,,,513.1679077148438,15.338583785285584,,
2332,HP/SIR/53F02/2017/35,Sirmur,,30.567039,77.237415,Rock              Slide,,,513.1679077148438,15.338583785285584,,
2333,HP/SIR/53F06/2017/299,Sirmur,"Rama, NahanRama Don road",30.56707,77.380899,Rock              Slide,,,951.4530639648438,47.080776574910765,,
2334,HP/SIR/53F10/2017/164,Sirmur,North of Barwa,30.567127,77.657649,Rock cum debris   Slide,,,808.9948120117188,37.87285294622139,,
2335,HP/SIR/53F06/2017/367,Sirmur,Torwali,30.567215,77.493903,Rock              Slide,,,831.6646118164062,47.108480058011125,,
2336,HP/SIR/53F06/2017/294,Sirmur,"Daghera R.F., NahanBirla road",30.567436,77.387334,Rock              Slide,,,1014.8770751953124,38.542745848766074,,
2337,HP/SIR/53F14/2017/16,Sirmur,Nigali R.F.,30.567458,77.766471,Rock              Slide,,,587.6219482421875,27.227052158306044,,
2338,HP/SIR/53F06/2017/376,Sirmur,Rohas,30.567475,77.400705,Rock cum debris   Slide,,,767.3688354492188,35.938609023473504,,
2339,HP/SIR/53F02/2017/63,Sirmur,Near Lehi village,30.567499,77.186832,Rock              Slide,,,454.9601135253906,27.22021929946118,,
2340,HP/SIR/53F06/2017/374,Sirmur,Rohas,30.567611,77.401175,Rock              Slide,,,747.9465942382812,35.77110175968694,,
2341,HP/SIR/53F06/2017/306,Sirmur,Rohas,30.567634,77.40092,Rock              Slide,,,767.3688354492188,35.938635490742996,,
2342,HP/SIR/53F06/2017/375,Sirmur,Rohas,30.567684,77.400445,Rock              Slide,,,799.1443481445312,33.93251842424117,,
2343,HP/SIR/53F06/2017/372,Sirmur,Rohas,30.56769,77.399598,Rock cum debris   Slide,,,803.4254150390625,39.781329834688954,,
2344,HP/SIR/53F10/2017/51,Sirmur,"Sataun, DadahuSataun road",30.56773,77.636011,Rock              Slide,,,801.058837890625,43.8805392011483,,
2345,HP/SIR/53F06/2017/307,Sirmur,Rohas,30.567809,77.400231,Rock cum debris   Slide,,,801.2725219726562,39.041277164951495,,
2346,HP/SIR/53F02/2017/64,Sirmur,LehiKaulawala bhood road,30.568351,77.187204,Rock              Slide,,,452.62738037109375,42.23434723950757,,
2347,HP/SIR/53F10/2017/57,Sirmur,Dabra,30.5686,77.519308,Rock              Slide,,,685.8817138671875,40.69798998367057,,
2348,HP/SIR/53F06/2017/361,Sirmur,Kansar R.F.,30.568784,77.497862,Rock cum debris   Slide,,,761.8719482421875,39.85826201587459,,
2349,HP/SIR/53F02/2017/65,Sirmur,LehiKaulawala bhood road,30.569253,77.18782,Rock              Slide,,,469.2622375488281,39.82191634694958,,
2350,HP/SIR/53F10/2017/54,Sirmur,North of Baneri,30.569359,77.509781,Rock              Slide,,,676.6741333007812,38.13205760172491,,
2351,HP/SIR/53F10/2017/46,Sirmur,"Sataun, DadahuSataun road",30.569415,77.630775,Rock              Slide,,,741.4871826171875,38.77503965585913,,
2352,HP/SIR/53F10/2017/53,Sirmur,North of Baneri,30.56942,77.507564,Rock              Slide,,,713.2363891601562,37.589320980998856,,
2353,HP/SIR/53F10/2017/35,Sirmur,"Jhankar, DadahuSataun road",30.569503,77.609317,Rock cum debris   Slide,,,612.7146606445312,36.20025192840268,,
2354,HP/SIR/53F10/2017/50,Sirmur,"Sataun, DadahuSataun road",30.569554,77.633772,Rock              Slide,,,789.533447265625,42.9400886865711,,
2355,HP/SIR/53F06/2017/365,Sirmur,Torwali,30.569842,77.476005,Rock              Slide,,,1020.5877075195312,38.11126713110646,,
2356,HP/SIR/53F02/2017/66,Sirmur,BurmaParaliNahan road,30.569856,77.188142,Rock              Slide,,,458.0131530761719,33.680888490900216,,
2357,HP/SIR/53F02/2017/33,Sirmur,KumarhattiNahan road,30.570066,77.236443,Rock              Slide,,,535.0374755859375,20.364118625666997,,
2358,HP/SIR/53F10/2017/191,Sirmur,North of Baneri,30.570362,77.504277,Rock              Slide,,,820.57177734375,27.474289599235373,,
2359,HP/SIR/53F10/2017/34,Sirmur,"Dadua, DadahuSataun road",30.570367,77.597624,Rock cum debris   Slide,,,604.6151123046875,22.04725256522248,,
2360,HP/SIR/53F10/2017/32,Sirmur,"Dadua, DadahuSataun road",30.570515,77.594808,Rock cum debris   Slide,,,631.6264038085938,35.624059188166164,,
2361,HP/SIR/53F10/2017/49,Sirmur,"Sataun, DadahuSataun road",30.57053,77.634866,Rock              Slide,,,889.38720703125,49.41751499725471,,
2362,HP/SIR/53F06/2017/366,Sirmur,Torwali,30.570682,77.477886,Rock              Slide,,,1058.209228515625,39.12301031421936,,
2363,HP/SIR/53F10/2017/33,Sirmur,"Dadua, DadahuSataun road",30.570699,77.596106,Rock cum debris   Slide,,,615.8687744140625,31.488839454107055,,
2364,HP/SIR/53F10/2017/38,Sirmur,"North of Manal,",30.57073,77.614378,Rock              Slide,,,611.9432373046875,46.70487549332226,,
2365,HP/SIR/53F02/2017/67,Sirmur,NarayangadMajara road,30.570745,77.189116,Rock              Slide,,,440.9685974121094,20.53356082569719,,
2366,HP/SIR/53F02/2017/32,Sirmur,Bahar link road,30.570784,77.236195,Rock              Slide,,,543.0707397460938,28.43280550273818,,
2367,HP/SIR/53F10/2017/55,Sirmur,North of Baneri,30.570794,77.502231,Rock              Slide,,,930.2147827148438,38.700196376125504,,
2368,HP/SIR/53F06/2017/285,Sirmur,"Kanaun, NahanRama Don road",30.570842,77.326262,Rock              Slide,,,781.3072509765625,30.857251059284543,,
2369,HP/SIR/53F10/2017/184,Sirmur,"Dadua, DadahuSataun road",30.570876,77.592462,Debris            Slide,,,670.632080078125,46.77608856821471,,
2370,HP/SIR/53F02/2017/48,Sirmur,,30.570974,77.233602,Rock              Slide,,,552.5843505859375,23.05803106531796,,
2371,HP/SIR/53F10/2017/45,Sirmur,"Sataun, DadahuSataun road",30.571093,77.629904,Rock              Slide,,,827.22216796875,42.81382052128189,,
2372,HP/SIR/53F06/2017/295,Sirmur,"Daghera R.F., NahanBirla road",30.571198,77.391179,Rock              Slide,,,1037.4263916015625,27.77003034866414,,
2373,HP/SIR/53F10/2017/24,Sirmur,Jandnian,30.571409,77.55816,Rock cum debris   Slide,,,638.339599609375,39.22300604597445,,
2374,HP/SIR/53F10/2017/37,Sirmur,"North of Manal,",30.571449,77.614421,Rock              Slide,,,595.2625122070312,37.74038691894049,,
2375,HP/SIR/53F06/2017/284,Sirmur,"Kanaun, NahanRama Don road",30.571531,77.325988,Rock              Slide,,,787.2429809570312,36.50166340038031,,
2376,HP/SIR/53F10/2017/48,Sirmur,"Sataun, DadahuSataun road",30.571659,77.634617,Rock              Slide,,,956.3301391601562,43.75590582652967,,
2377,HP/SIR/53F10/2017/47,Sirmur,"Sataun, DadahuSataun road",30.571793,77.63146,Rock              Slide,,,888.7457275390625,41.44144387040911,,
2378,HP/SIR/53F06/2017/297,Sirmur,"Talo, NahanRama Don road",30.572068,77.321236,Rock              Slide,,,765.583251953125,21.74806781734404,,
2379,HP/SIR/53F10/2017/10,Sirmur,Salag R.F.,30.572081,77.656766,Rock cum debris   Slide,,,728.0493774414062,28.601152861980093,,
2380,HP/SIR/53F10/2017/183,Sirmur,"Bhujon, DadahuSataun road",30.572297,77.583617,Rock              Slide,,,674.2920532226562,42.90873283327321,,
2381,HP/SIR/53F06/2017/114,Sirmur,"Banog, NahanDadahu road",30.572299,77.294477,Rock              Slide,,,771.2866821289062,29.15539957192334,,
2382,HP/SIR/53F14/2017/20,Sirmur,Nigali R.F.,30.57238,77.764971,Rock              Slide,,,599.4453735351562,46.760630882520395,,
2383,HP/SIR/53F10/2017/11,Sirmur,Salag R.F.,30.572886,77.656911,Rock cum debris   Slide,,,746.7413940429688,26.69284534344645,,
2384,HP/SIR/53F06/2017/304,Sirmur,Rohas,30.5729,77.396414,Rock              Slide,,,972.1409301757812,34.05604687949179,,
2385,HP/SIR/53F02/2017/31,Sirmur,BanogKaulawala bhood road,30.572907,77.234883,Rock              Slide,,,529.9113159179688,16.477343874610984,,
2386,HP/SIR/53F10/2017/125,Sirmur,"North of Chilon,",30.572931,77.652467,Rock              Slide,,,899.6676635742188,5.44699639813554,,
2387,HP/SIR/53F10/2017/56,Sirmur,North of Baneri,30.57352,77.506004,Rock              Slide,,,946.3671875,37.95023598146454,,
2388,HP/SIR/53F06/2017/113,Sirmur,"Banog, NahanDadahu road",30.573562,77.295235,Rock              Slide,,,766.6377563476562,27.570154777285463,,
2389,HP/SIR/53F06/2017/303,Sirmur,Rohas,30.573664,77.397066,Rock              Slide,,,921.911376953125,41.59553818928641,,
2390,HP/SIR/53F10/2017/36,Sirmur,"Jhankar, DadahuSataun road",30.573801,77.612013,Rock cum debris   Slide,,,607.8676147460938,45.245281843359926,,
2391,HP/SIR/53F06/2017/112,Sirmur,"Banog, NahanDadahu road",30.574188,77.294989,Rock              Slide,,,758.4724731445312,20.260915226804876,,
2392,HP/SIR/53F06/2017/283,Sirmur,"Talo, NahanRama Don road",30.574348,77.317295,Rock              Slide,,,779.3272705078125,18.35832102195021,,
2393,HP/SIR/53F06/2017/246,Sirmur,Tanlog,30.574411,77.494649,Rock              Slide,,,880.0711669921875,38.040085131424064,,
2394,HP/SIR/53F06/2017/310,Sirmur,Rohas,30.574478,77.4003,Rock              Slide,,,816.9078369140625,37.53690024991303,,
2395,HP/SIR/53F14/2017/19,Sirmur,Nigali R.F.,30.574653,77.75998,Rock              Slide,,,668.3275756835938,40.43238388148011,,
2396,HP/SIR/53F06/2017/247,Sirmur,Tanlog,30.574709,77.492147,Rock              Slide,,,739.7821655273438,41.04216509092621,,
2397,HP/SIR/53F06/2017/296,Sirmur,"Serta, NahanRamaDon road",30.574933,77.317399,Rock              Slide,,,763.2542724609375,27.327572763027565,,
2398,HP/SIR/53F10/2017/240,Sirmur,Kufar,30.575139,77.732127,Rock              Slide,,,1641.2886962890625,53.73288499022758,,
2399,HP/SIR/53F06/2017/309,Sirmur,Rohas,30.575203,77.401924,Rock              Slide,,,868.1557006835938,41.6314717471179,,
2400,HP/SIR/53F10/2017/27,Sirmur,"Sadiyar, DadahuSataun road",30.575256,77.5723,Rock              Slide,,,731.2794189453125,43.634112170169814,,
2401,HP/SIR/53F10/2017/241,Sirmur,Kufar,30.575654,77.731745,Rock              Slide,,,1627.3577880859375,51.37804574826029,,
2402,HP/SIR/53F06/2017/308,Sirmur,Rohas,30.575702,77.402354,Rock              Slide,,,889.7531127929688,38.3906353746865,,
2403,HP/SIR/53F10/2017/29,Sirmur,"Sadiyar, DadahuSataun road",30.575732,77.574584,Rock cum debris   Slide,,,761.6726684570312,38.05856726937436,,
2404,HP/SIR/53F14/2017/18,Sirmur,Nigali R.F.,30.575858,77.759061,Rock              Slide,,,670.3346557617188,48.81631819812903,,
2405,HP/SIR/53F10/2017/28,Sirmur,"Sadiyar, DadahuSataun road",30.575886,77.572783,Rock              Slide,,,776.1982421875,41.965152521116494,,
2406,HP/SIR/53F06/2017/279,Sirmur,"Serta, NahanRamaDon road",30.576191,77.304949,Rock              Slide,,,749.2937622070312,14.32896860210907,,
2407,HP/SIR/53F06/2017/111,Sirmur,"Banog, NahanDadahu road",30.576237,77.296903,Rock              Slide,,,756.5848388671875,27.116736934036755,,
2408,HP/SIR/53F02/2017/39,Sirmur,,30.576308,77.191744,Rock              Slide,,,445.2756958007813,25.949144263379218,,
2409,HP/SIR/53F06/2017/311,Sirmur,Rohas,30.576447,77.398106,Rock cum debris   Slide,,,839.8612670898438,29.389038370299957,,
2410,HP/SIR/53F06/2017/278,Sirmur,"Serta, NahanRamaDon road",30.576599,77.303591,Rock              Slide,,,747.3577880859375,13.570358380620824,,
2411,HP/SIR/53F14/2017/21,Sirmur,Nigali R.F.,30.576606,77.75553,Rock              Slide,,,924.5752563476562,43.64594898611318,,
2412,HP/SIR/53F02/2017/40,Sirmur,,30.576699,77.191566,Rock              Slide,,,442.4984436035156,30.137917710259995,,
2413,HP/SIR/53F10/2017/30,Sirmur,"Sadiyar, DadahuSataun road",30.576753,77.575427,Rock cum debris   Slide,,,702.5955200195312,37.17713517136131,,
2414,HP/SIR/53F10/2017/31,Sirmur,"Bhujon, DadahuSataun road",30.577107,77.576408,Rock cum debris   Slide,,,723.6851806640625,44.11150354992102,,
2415,HP/SIR/53F10/2017/124,Sirmur,"Birpa, Paontashillai road",30.577163,77.65423,Rock              Slide,,,943.22607421875,40.127613663156666,,
2416,HP/SIR/53F02/2017/41,Sirmur,,30.577169,77.191512,Rock              Slide,,,450.8909301757813,25.145056486824505,,
2417,HP/SIR/53F10/2017/242,Sirmur,Kufar,30.577379,77.729557,Rock              Slide,,,1500.83837890625,46.69249129376427,,
2418,HP/SIR/53F06/2017/248,Sirmur,Tanlog,30.577693,77.495078,Rock              Slide,,,758.2991333007812,32.042634710242965,,
2419,HP/SIR/53F06/2017/280,Sirmur,"Serta, NahanRamaDon road",30.577835,77.305778,Rock              Slide,,,744.6143188476562,24.08643365854497,,
2420,HP/SIR/53F06/2017/249,Sirmur,Tanlog,30.577898,77.488982,Rock              Slide,,,811.5880126953125,44.99156338652249,,
2421,HP/SIR/53F10/2017/239,Sirmur,Kufar,30.577986,77.730328,Rock              Slide,,,1409.4407958984375,37.611137879489135,,
2422,HP/SIR/53F06/2017/127,Sirmur,Kandon Bhaila R.F.,30.578047,77.442879,Rock              Slide,,,988.2645263671876,33.913099111737615,,
2423,HP/SIR/53F06/2017/126,Sirmur,Kandon Bhaila R.F.,30.57842,77.443126,Rock              Slide,,,981.0896606445312,29.26926036142014,,
2424,HP/SIR/53F10/2017/233,Sirmur,North of Kufar,30.578562,77.737415,Rock              Slide,,,1371.4669189453125,40.92553756425174,,
2425,HP/SIR/53F06/2017/125,Sirmur,Kandon Bhaila R.F.,30.578626,77.442946,Rock              Slide,,,987.8318481445312,31.7305153975212,,
2426,HP/SIR/53F06/2017/302,Sirmur,Jadhaun,30.578676,77.395993,Rock              Slide,,,945.0675659179688,41.75857652443718,,
2427,HP/SIR/53F10/2017/234,Sirmur,North of Kufar,30.57879,77.736254,Rock              Slide,,,1400.5587158203125,38.13629866214054,,
2428,HP/SIR/53F06/2017/250,Sirmur,Tanlog,30.579006,77.488884,Rock              Slide,,,795.360595703125,45.00807358534111,,
2429,HP/SIR/53F06/2017/281,Sirmur,"Serta, NahanRamaDon road",30.579008,77.305405,Rock              Slide,,,745.6920776367188,17.328083407786398,,
2430,HP/SIR/53F10/2017/6,Sirmur,North of Bhujon,30.5793,77.579217,Rock              Slide,,,927.5643920898438,40.99210650841325,,
2431,HP/SIR/53F10/2017/235,Sirmur,North of Kufar,30.57935,77.736016,Rock              Slide,,,1358.4073486328125,38.337658266630434,,
2432,HP/SIR/53F06/2017/251,Sirmur,Tanlog,30.579419,77.489113,Rock              Slide,,,790.1781005859375,44.785964577307496,,
2433,HP/SIR/53F10/2017/236,Sirmur,North of Kufar,30.579481,77.735403,Rock              Slide,,,1391.3182373046875,42.80412812520582,,
2434,HP/SIR/53F06/2017/110,Sirmur,"Talon, nahanDadahu road",30.579735,77.295501,Rock              Slide,,,796.1405029296875,29.752836605215016,,
2435,HP/SIR/53F02/2017/42,Sirmur,,30.579791,77.193439,Rock              Slide,,,439.2168884277344,29.12079179669867,,
2436,HP/SIR/53F06/2017/282,Sirmur,"Serta, NahanRamaDon road",30.580003,77.306849,Rock              Slide,,,738.8700561523438,32.26201716241206,,
2437,HP/SIR/53F10/2017/237,Sirmur,North of Kufar,30.580069,77.733593,Rock              Slide,,,1268.22509765625,53.16605812938453,,
2438,HP/SIR/53F02/2017/43,Sirmur,KumarhattiNahan road,30.580348,77.192899,Rock              Slide,,,454.9596557617187,20.22711880125216,,
2439,HP/SIR/53F06/2017/109,Sirmur,"Talon, nahanDadahu road",30.580357,77.296458,Rock              Slide,,,801.9052124023438,25.891358180317138,,
2440,HP/SIR/53F10/2017/23,Sirmur,Abra Slide Abra,30.58039,77.554812,Rock cum debris   Slide,,,912.8245239257812,38.93360996414592,,
2441,HP/SIR/53F06/2017/352,Sirmur,Chaur,30.580429,77.433603,Rock              Slide,,,901.529541015625,41.66033902959073,,
2442,HP/SIR/53F10/2017/238,Sirmur,North of Kufar,30.580509,77.733835,Rock              Slide,,,1202.819580078125,52.65290688071324,,
2443,HP/SIR/53F02/2017/44,Sirmur,KumarhattiNahan road,30.580815,77.192326,Rock              Slide,,,467.4082946777344,24.54593088148586,,
2444,HP/SIR/53F06/2017/349,Sirmur,Chaur,30.58137,77.436221,Rock              Slide,,,796.2295532226562,45.11500762797594,,
2445,HP/SIR/53F06/2017/315,Sirmur,Chandni,30.581634,77.544806,Rock              Slide,,,997.8375854492188,37.220046858373365,,
2446,HP/SIR/53F10/2017/209,Sirmur,Abra,30.581816,77.553307,Rock              Slide,,,960.041748046875,36.18716101280968,,
2447,HP/SIR/53F10/2017/210,Sirmur,Abra,30.581942,77.553009,Rock              Slide,,,941.6206665039062,39.976344147970934,,
2448,HP/SIR/53F10/2017/225,Sirmur,Banor,30.581973,77.745424,Rock              Slide,,,1182.291015625,39.70663357210301,,
2449,HP/SIR/53F10/2017/208,Sirmur,Abra,30.582056,77.553995,Rock              Slide,,,991.310546875,38.012525839878535,,
