Sl_No,Slide_No,District,Location,Latitude,Longitude,Material_Involved,Movement,History
3164,HP/SOL/53F01/2017/167,Solan,BhojnagarChakki road,30.838978,77.00569,Rock              Slide,NA,
3165,HP/SOL/53F01/2017/303,Solan,BhojnagarChakki road,30.838982,77.05868,Rock              Slide,NA,
3166,HP/KUL/53E01/2015/19,Kullu,,30.839528,77.148167,Rock cum debris   Slide,NA,
3167,HP/SOL/53F01/2017/284,Solan,NaragKaasar link road,30.83965,77.2348,Rock              Slide,NA,
3168,HP/SOL/53F01/2017/165,Solan,BhojnagarChakki road,30.83989,77.003327,Rock              Slide,NA,
3169,HP/SOL/53F01/2017/166,Solan,BhojnagarChakki road,30.83994,77.005528,Rock              Slide,NA,
3170,HP/SOL/53F01/2017/342,Solan,NaragOcchghat road,30.840056,77.16297,Rock              Slide,NA,
3171,HP/KUL/53E01/2015/20,Kullu,,30.840556,77.144889,Rock cum debris   Slide,NA,
3172,HP/SOL/53F01/2017/74,Solan,NainatikkarNarag road,30.841073,77.152706,Debris            Slide,NA,
3173,HP/SOL/53F01/2017/393,Solan,left bank of Giri River,30.841118,77.244906,Rock              Slide,NA,
3174,HP/SOL/53B13/2017/34,Solan,NH22,30.84121,76.991177,Debris            Slide,NA,
3175,HP/SOL/53B13/2017/50,Solan,NH22,30.84121,76.991177,Rock              Slide,NA,
3176,HP/SOL/53F01/2017/302,Solan,BhojnagarChakki road,30.841326,77.043314,Rock              Slide,NA,
3177,HP/SOL/53F01/2017/343,Solan,NaragOcchghat road,30.841485,77.161664,Rock              Slide,NA,
3178,HP/SOL/53F01/2017/73,Solan,DilmanDenthal road,30.841545,77.154598,Debris            Slide,NA,
3179,HP/SOL/53B13/2017/33,Solan,NH22,30.841565,76.991834,Debris            Slide,NA,
3180,HP/SOL/53F01/2017/155,Solan,NaragOcchghat road,30.841675,77.161047,Rock              Slide,NA,
3181,HP/SOL/53B13/2017/172,Solan,NH22,30.841891,76.992263,Rock              Slide,NA,
3182,HP/SOL/53F01/2017/156,Solan,NaragOcchghat road,30.842717,77.16416,Rock              Slide,NA,
3183,HP/SHM/53F09/2017/80,Shimla,Kupvi link road,30.842864,77.598411,Rock cum debris   Slide,NA,
3184,HP/SOL/53B13/2017/94,Solan,NH22,30.843192,76.990981,Rock              Slide,NA,
3185,HP/SOL/53B13/2017/95,Solan,NH22,30.84362,76.99208,Rock              Slide,NA,
3186,HP/SOL/53B13/2017/146,Solan,NH22,30.84376,76.99199,Rock              Slide,NA,
3187,HP/SHM/53F09/2017/75,Shimla,Jannu link road,30.843792,77.608272,Debris            Slide,NA,
3188,HP/SOL/53F01/2017/164,Solan,BhojnagarChakki road,30.843907,77.003229,Rock              Slide,NA,
3189,HP/SOL/53F01/2017/344,Solan,NaragOcchghat road,30.844287,77.161078,Rock              Slide,NA,
3190,HP/SOL/53F01/2017/163,Solan,BhojnagarChakki road,30.844294,77.004251,Rock              Slide,NA,
3191,HP/SOL/53F01/2017/19,Solan,KumarhattiNahan road,30.844622,77.087733,Rock              Fall,NA,
3192,HP/SOL/53F01/2017/20,Solan,KumarhattiNahan road,30.844622,77.087733,Rock              Fall,NA,
3193,HP/SOL/53B13/2017/22,Solan,,30.844644,76.999589,Debris            Slide,NA,
3194,HP/SOL/53B13/2017/23,Solan,,30.844873,76.998686,Debris            Slide,NA,
3195,HP/SOL/53B13/2017/84,Solan,NH22,30.84513,76.99469,Rock              Slide,NA,
3196,HP/SOL/53F01/2017/363,Solan,SolanDharja road,30.845193,77.18806,Rock              Slide,NA,
3197,HP/SOL/53F01/2017/162,Solan,BhojnagarChakki road,30.846016,77.012098,Rock              Slide,NA,
3198,HP/SOL/53B13/2017/96,Solan,NH22,30.84607,76.9954,Rock              Slide,NA,
3199,HP/SHM/53F09/2017/51,Shimla,Kanda,30.846389,77.409122,Rock cum debris   Slide,NA,
3200,HP/SHM/53F09/2017/70,Shimla,Serti link road,30.846461,77.618033,Debris            Slide,NA,
3201,HP/SHM/53F09/2017/71,Shimla,Serti link road,30.847367,77.613594,Debris            Slide,NA,
3202,HP/SOL/53F01/2017/378,Solan,NaragOcchghat road,30.847722,77.244933,Rock              Slide,NA,
3203,HP/SIR/53F05/2017/30,Sirmur,Rajgarh,30.847778,77.297667,Rock cum debris   Slide,NA,
3204,HP/SHM/53F09/2017/73,Shimla,Jannu link road,30.8478,77.610308,Debris            Slide,NA,
3205,HP/SOL/53B13/2017/104,Solan,ParwanooKasauli road,30.847831,76.956958,Rock              Slide,NA,
3206,HP/SHM/53F09/2017/74,Shimla,Jannu link road,30.847842,77.610136,Debris            Slide,NA,
3207,HP/SIR/53F05/2017/34,Sirmur,Kulath,30.847856,77.349094,Rock cum debris   Slide,NA,
3208,HP/SOL/53F01/2017/18,Solan,KumarhattiNahan road,30.847897,77.086614,Rock              Fall,NA,
3209,HP/SOL/53F01/2017/392,Solan,left bank of Giri River,30.8479,77.244877,Rock              Slide,NA,
3210,HP/SHM/53F09/2017/72,Shimla,Serti link road,30.848028,77.615961,Debris            Slide,NA,
3211,HP/SOL/53F01/2017/345,Solan,NaragOcchghat road,30.848116,77.160188,Rock              Slide,NA,
3212,HP/SIR/53F05/2017/95,Sirmur,Kulath link road,30.848444,77.315439,Debris            Slide,NA,
3213,HP/SOL/53B13/2017/20,Solan,ParwanooKasauli road,30.84853,76.957807,Debris            Slide,NA,
3214,HP/SOL/53B13/2017/5,Solan,NH22,30.848827,76.994508,Rock              Fall,NA,
3215,HP/SIR/53F05/2017/25,Sirmur,Kothia jajar,30.848933,77.289883,Rock cum debris   Slide,NA,
3216,HP/SOL/53F01/2017/394,Solan,left bank of Giri River,30.849145,77.243294,Rock              Slide,NA,
3217,HP/SIR/53F05/2017/36,Sirmur,Kulath,30.850078,77.316492,Rock              Fall,NA,
3218,HP/SIR/53F05/2017/35,Sirmur,Kulath,30.850131,77.3164,Debris            Slide,NA,
3219,HP/SOL/53F01/2017/32,Solan,NaragKaasar road,30.850329,77.22357,Rock              Fall,NA,
3220,HP/SOL/53B13/2017/18,Solan,NH22,30.850909,76.994232,Debris            Slide,NA,
3221,HP/SOL/53F01/2017/395,Solan,left bank of Giri River,30.851095,77.242821,Rock              Slide,NA,
3222,HP/SOL/53F01/2017/271,Solan,left bank of Giri River,30.851205,77.238581,Rock              Slide,NA,
3223,HP/SOL/53B13/2017/51,Solan,NH22,30.8513,76.996799,Rock              Slide,NA,
3224,HP/SIR/53F05/2017/31,Sirmur,Rajgarh,30.851556,77.299889,Rock              Fall,NA,
3225,HP/SOL/53F01/2017/269,Solan,left bank of Giri River,30.85161,77.240181,Rock              Slide,NA,
3226,HP/SOL/53F01/2017/272,Solan,left bank of Giri River,30.851656,77.241692,Rock              Slide,NA,
3227,HP/SOL/53F01/2017/160,Solan,BhojnagarChakki road,30.851872,77.015908,Rock              Slide,NA,
3228,HP/SIR/53F05/2017/32,Sirmur,Rajgarh,30.851972,77.301778,Rock cum debris   Slide,NA,
3229,HP/SOL/53F01/2017/422,Solan,NaragKaasar road,30.852163,77.222433,Rock              Slide,NA,
3230,HP/SOL/53F01/2017/44,Solan,NaragKaasar road,30.85227,77.22274,Rock              Fall,NA,
3231,HP/SOL/53F01/2017/285,Solan,BhojnagarChakki road,30.852473,77.055265,Rock              Slide,NA,
3232,HP/SOL/53F01/2017/270,Solan,left bank of Giri River,30.852595,77.238601,Rock              Slide,NA,
3233,HP/SOL/53B13/2017/111,Solan,NH22,30.853055,76.995431,Rock              Slide,NA,
3234,HP/SOL/53F01/2017/105,Solan,NH22,30.8533,77.001986,Rock              Slide,NA,
3235,HP/SOL/53F01/2017/104,Solan,NH22,30.853548,76.999891,Rock              Slide,NA,
3236,HP/SOL/53F01/2017/286,Solan,BhojnagarTarol road,30.853956,77.050593,Rock              Slide,NA,
3237,HP/SOL/53F01/2017/106,Solan,NH22,30.854297,77.001437,Rock              Slide,NA,
3238,HP/SOL/53F01/2017/4,Solan,GadiyarChakki road,30.855199,77.010924,Rock            Fall,NA,
3239,HP/SOL/53F01/2017/288,Solan,BhojnagarTarol road,30.855326,77.049184,Rock            Slide,NA,
3240,HP/SOL/53F01/2017/287,Solan,BhojnagarTarol road,30.8556,77.050326,Rock            Slide,NA,
3241,HP/SOL/53F01/2017/313,Solan,KumarhattiNahan road,30.856004,77.07917,Rock            Slide,NA,
3242,HP/SOL/53F01/2017/291,Solan,BhojnagarTarol road,30.856082,77.096689,Rock            Slide,NA,
3243,HP/SOL/53F01/2017/107,Solan,NH22,30.856111,77.001116,Rock            Slide,NA,
3244,HP/SOL/53F01/2017/289,Solan,BhojnagarTarol road,30.856188,77.046687,Rock            Slide,NA,
3245,HP/SOL/53F01/2017/427,Solan,BhojnagarTarol road,30.857107,77.044856,Rock            Slide,NA,
3246,HP/SOL/53F01/2017/157,Solan,GadiyarChakki road,30.858194,77.007802,Rock            Slide,NA,
3247,HP/SOL/53F01/2017/290,Solan,BhojnagarTarol road,30.85861,77.096204,Rock            Slide,NA,
3248,HP/SOL/53F01/2017/240,Solan,KumarhattiOcchghat road,30.858641,77.11864,Rock            Slide,NA,
3249,HP/SOL/53F01/2017/294,Solan,GadiyarChakki road,30.85886,77.00514,Rock            Slide,NA,
3250,HP/SOL/53F01/2017/49,Solan,BhojnagarTarol road,30.858941,77.046024,Debris          Slide,NA,
3251,HP/SOL/53F01/2017/45,Solan,BhojnagarTarol road,30.85945,77.042591,Rock            Fall,NA,
3252,HP/SOL/53F01/2017/46,Solan,BhojnagarChakki road,30.859618,77.041466,Rock            Fall,NA,
3253,HP/SOL/53F01/2017/108,Solan,NH22,30.860233,77.000804,Rock            Slide,NA,
3254,HP/SOL/53F01/2017/158,Solan,GadiyarChakki road,30.860287,77.008933,Rock            Slide,NA,
3255,HP/SOL/53F01/2017/57,Solan,TarolChakki Mor road,30.86048,77.039956,Debris          Slide,NA,
3256,HP/SOL/53F01/2017/298,Solan,GadiyarChakki road,30.860706,77.003727,Rock            Slide,NA,
3257,HP/SOL/53F01/2017/295,Solan,GadiyarChakki road,30.860808,77.00536,Rock            Slide,NA,
3258,HP/SOL/53F01/2017/346,Solan,NaragGiripul road,30.861102,77.197102,Rock            Slide,NA,
3259,HP/SOL/53F01/2017/159,Solan,GadiyarChakki road,30.86112,77.005487,Rock            Slide,NA,
3260,HP/SOL/53F01/2017/299,Solan,GadiyarChakki road,30.861306,77.003751,Rock            Slide,NA,
3261,HP/SOL/53F01/2017/239,Solan,KumarhattiOcchghat road,30.861475,77.09962,Rock            Slide,NA,
3262,HP/SOL/53F01/2017/297,Solan,GadiyarChakki road,30.861625,77.00412,Rock            Slide,NA,
3263,HP/SOL/53B13/2017/44,Solan,ParwanooKasauli road,30.861673,76.952354,Debris          Slide,NA,
3264,HP/SOL/53F01/2017/54,Solan,TarolChakki Mor road,30.86184,77.03938,Debris          Slide,NA,
3265,HP/SOL/53B13/2017/179,Solan,ParwanooKasauli road,30.862182,76.953132,Rock            Slide,NA,
3266,HP/SOL/53F01/2017/376,Solan,NaragGiripul road,30.862192,77.199179,Rock            Slide,NA,
3267,HP/SOL/53F01/2017/296,Solan,GadiyarChakki road,30.862305,77.005283,Rock            Slide,NA,
3268,HP/SOL/53F01/2017/58,Solan,TarolChakki Mor road,30.8625,77.0377,Debris          Slide,NA,
3269,HP/SOL/53B13/2017/97,Solan,NH22,30.862703,76.999853,Rock            Slide,NA,
3270,HP/SOL/53F01/2017/375,Solan,NaragGiripul road,30.863008,77.192756,Rock            Slide,NA,
3271,HP/SOL/53F01/2017/361,Solan,NaragGiripul road,30.86357,77.201186,Rock            Slide,NA,
3272,HP/SOL/53F01/2017/241,Solan,KumarhattiOcchghat road,30.863941,77.120751,Rock            Slide,NA,
3273,HP/SOL/53B13/2017/45,Solan,ParwanooKasauli road,30.864411,76.950736,Debris          Slide,NA,
3274,HP/SOL/53F01/2017/29,Solan,NaragGiripul road,30.864469,77.197555,Rock            Fall,NA,
3275,HP/SOL/53F01/2017/292,Solan,GadiyarChakki road,30.86451,77.032936,Rock            Slide,NA,
3276,HP/SOL/53B13/2017/98,Solan,NH22,30.864601,76.999161,Rock            Slide,NA,
3277,HP/SIR/53F05/2017/58,Sirmur,Haban,30.864664,77.304244,Debris          Slide,NA,
3278,HP/SOL/53F01/2017/247,Solan,SH06,30.864699,77.157447,Rock            Slide,NA,
3279,HP/SOL/53F01/2017/409,Solan,KumarhattiOcchghat road,30.864743,77.120331,Rock            Slide,NA,
3280,HP/SIR/53F05/2017/37,Sirmur,Koti Mawga,30.864797,77.304378,Debris          Slide,NA,
3281,HP/SOL/53F01/2017/59,Solan,GharyarChakki road,30.8649,77.032752,Debris          Slide,NA,
3282,HP/SOL/53F01/2017/196,Solan,KumarhattiOcchghat road,30.864962,77.089633,Rock            Slide,NA,
3283,HP/SOL/53B13/2017/52,Solan,NH22,30.865213,76.997495,Rock            Slide,NA,
3284,HP/SOL/53F01/2017/366,Solan,KumarhattiOcchghat road,30.865255,77.120327,Rock            Slide,NA,
3285,HP/SOL/53F01/2017/62,Solan,KumarhattiOcchghat road,30.865541,77.123096,Debris          Slide,NA,
3286,HP/SOL/53F01/2017/338,Solan,KumarhattiOcchghat road,30.865573,77.125035,Rock            Slide,NA,
3287,HP/SOL/53F01/2017/56,Solan,TarolChakki Mor road,30.865971,77.040589,Debris          Slide,NA,
3288,HP/SIR/53F05/2017/20,Sirmur,Ser Jagas,30.866,77.274,Rock            Fall,NA,
3289,HP/SOL/53F01/2017/396,Solan,GadiyarChakki road,30.866215,77.019833,Rock              Slide,NA,
3290,HP/SOL/53B13/2017/126,Solan,ParwanooKasauli road,30.866227,76.954786,Rock              Slide,NA,
3291,HP/SOL/53F01/2017/367,Solan,KumarhattiOcchghat road,30.866264,77.124902,Rock              Slide,NA,
3292,HP/SOL/53F01/2017/14,Solan,SH06,30.866301,77.156462,Rock              Fall,NA,
3293,HP/SOL/53B13/2017/53,Solan,NH22,30.86653,76.998027,Rock              Slide,NA,
3294,HP/SOL/53F01/2017/63,Solan,Shirala village,30.8666,77.0196,Debris            Slide,NA,
3295,HP/SOL/53F01/2017/69,Solan,KumarhattiOcchghat road,30.866979,77.112538,Debris            Slide,NA,
3296,HP/SOL/53F01/2017/391,Solan,left bank of Giri River,30.866985,77.233121,Rock              Slide,NA,
3297,HP/SOL/53F01/2017/390,Solan,left bank of Giri River,30.866997,77.232442,Rock              Slide,NA,
3298,HP/SOL/53F01/2017/335,Solan,SolanDharja road,30.867015,77.190354,Rock              Slide,NA,
3299,HP/SOL/53F01/2017/337,Solan,KumarhattiOcchghat road,30.867016,77.122427,Rock              Slide,NA,
3300,HP/SOL/53F01/2017/30,Solan,NaragGiripul road,30.867188,77.200639,Rock              Fall,NA,
3301,HP/SOL/53F01/2017/377,Solan,NaragGiripul road,30.867207,77.200608,Rock              Slide,NA,
3302,HP/SOL/53F01/2017/13,Solan,SH06,30.86721,77.155939,Rock              Fall,NA,
3303,HP/SOL/53F01/2017/347,Solan,GadiyarChakki road,30.86735,77.02467,Rock              Slide,NA,
3304,HP/SOL/53B13/2017/127,Solan,ParwanooKasauli road,30.867589,76.953974,Rock              Slide,NA,
3305,HP/SOL/53F01/2017/389,Solan,left bank of Giri River,30.867933,77.231635,Rock              Slide,NA,
3306,HP/SOL/53F01/2017/246,Solan,SH06,30.868238,77.15017,Rock              Slide,NA,
3307,HP/SOL/53F01/2017/336,Solan,SolanDharja road,30.868321,77.188564,Rock              Slide,NA,
3308,HP/SOL/53F01/2017/139,Solan,NH22,30.86929,77.100872,Rock              Slide,NA,
3309,HP/SOL/53F01/2017/243,Solan,SH06,30.869423,77.140267,Rock              Slide,NA,
3310,HP/SOL/53F01/2017/138,Solan,NH22,30.869449,77.098584,Rock              Slide,NA,
3311,HP/SOL/53F01/2017/137,Solan,NH22,30.869732,77.097441,Rock              Slide,NA,
3312,HP/SOL/53F01/2017/140,Solan,NH22,30.869777,77.101005,Rock              Slide,NA,
3313,HP/SOL/53F01/2017/255,Solan,KumarhattiNahan road,30.86979,77.070956,Rock              Slide,NA,
3314,HP/SOL/53F01/2017/368,Solan,SH06,30.869994,77.202139,Rock              Slide,NA,
3315,HP/SHM/53F09/2017/69,Shimla,Down slope of Hanal village,30.870086,77.617628,Debris            Slide,NA,
3316,HP/SOL/53F01/2017/136,Solan,NH22,30.87018,77.096054,Rock              Slide,NA,
3317,HP/SOL/53B13/2017/128,Solan,ParwanooKasauli road,30.870352,76.952025,Rock              Slide,NA,
3318,HP/SOL/53F01/2017/398,Solan,,30.870571,77.082666,Rock              Slide,NA,
3319,HP/SOL/53F01/2017/242,Solan,SH06,30.870602,77.136248,Rock              Slide,NA,
3320,HP/SOL/53B13/2017/145,Solan,ParwanooKasauli road,30.870764,76.949885,Rock              Slide,NA,
3321,HP/SIR/53F05/2017/39,Sirmur,Bhanat,30.870786,77.304892,Rock cum debris   Slide,NA,
3322,HP/SOL/53F01/2017/141,Solan,NH22,30.870803,77.099456,Rock              Slide,NA,
3323,HP/SOL/53F01/2017/293,Solan,Near Shirala village,30.870971,77.012441,Rock              Slide,NA,
3324,HP/SOL/53B13/2017/13,Solan,#N/A #N/A,30.870987,76.996028,Debris            Slide,NA,
3325,HP/SOL/53B13/2017/14,Solan,NH22,30.871038,76.995394,Debris            Slide,NA,
3326,HP/SOL/53F01/2017/237,Solan,NH22,30.87106,77.09498,Rock              Slide,NA,
3327,HP/SOL/53B13/2017/12,Solan,NH22,30.871109,76.997205,Debris            Slide,NA,
3328,HP/SOL/53B13/2017/54,Solan,NH22,30.871196,76.998287,Rock              Slide,NA,
3329,HP/SOL/53B13/2017/105,Solan,ParwanooKasauli road,30.87144,76.951625,Rock              Slide,NA,
3330,HP/SOL/53F01/2017/23,Solan,SH06,30.871511,77.204193,Rock              Fall,NA,
3331,HP/SOL/53F01/2017/2,Solan,NH22,30.871661,77.94165,Rock              Fall,NA,
3332,HP/SOL/53F01/2017/24,Solan,SH06,30.872072,77.205302,Rock              Fall,NA,
3333,HP/SOL/53F01/2017/135,Solan,NH22,30.872208,77.092553,Rock              Slide,NA,
3334,HP/SOL/53F01/2017/142,Solan,NH22,30.872426,77.099722,Rock              Slide,NA,
3335,HP/SOL/53F01/2017/365,Solan,SolanDharja road,30.87248,77.200757,Rock              Slide,NA,
3336,HP/SOL/53F01/2017/406,Solan,SolanDharja road,30.872534,77.202665,Rock              Slide,NA,
3337,HP/SOL/53F01/2017/407,Solan,SolanDharja road,30.872537,77.201052,Rock              Slide,NA,
3338,HP/SOL/53F01/2017/25,Solan,SH06,30.872571,77.20587,Rock              Fall,NA,
3339,HP/SOL/53F01/2017/236,Solan,NH22,30.872701,77.091929,Rock              Slide,NA,
3340,HP/SOL/53F01/2017/388,Solan,left bank of Giri River,30.872716,77.22782,Rock              Slide,NA,
3341,HP/SOL/53F01/2017/312,Solan,KumarhattiNahan road,30.872924,77.067529,Rock              Slide,NA,
3342,HP/SOL/53F01/2017/36,Solan,SH06,30.873042,77.206258,Rock              Fall,NA,
3343,HP/SOL/53F01/2017/421,Solan,NaragGiripulroad,30.87308,77.215723,Rock              Slide,NA,
3344,HP/SOL/53B13/2017/106,Solan,ParwanooKasauli road,30.873116,76.951625,Rock              Slide,NA,
3345,HP/SOL/53F01/2017/305,Solan,DharampurKyarad link road,30.873121,77.045194,Rock              Slide,NA,
3346,HP/SOL/53F01/2017/134,Solan,NH22,30.873126,77.089995,Rock              Slide,NA,
3347,HP/SOL/53F01/2017/192,Solan,NH22,30.873209,77.097617,Rock              Slide,NA,
3348,HP/SIR/53F05/2017/51,Sirmur,Koti Mawga,30.873339,77.307378,Debris            Slide,NA,
3349,HP/SIR/53F05/2017/38,Sirmur,Bhanat,30.873411,77.307472,Debris            Slide,NA,
3350,HP/SOL/53F01/2017/304,Solan,DharampurKyarad link road,30.873553,77.046782,Rock              Slide,NA,
3351,HP/SOL/53F01/2017/37,Solan,SH06,30.8739,77.207787,Rock              Fall,NA,
3352,HP/SOL/53F01/2017/8,Solan,Dagshai,30.873904,77.059384,Rock              Fall,NA,
3353,HP/SOL/53F01/2017/171,Solan,DharampurKyarad link road,30.87398,77.045171,Rock              Slide,NA,
3354,HP/SOL/53F01/2017/68,Solan,KumarhattiSultanpur road,30.874018,77.078948,Debris            Slide,NA,
3355,HP/SOL/53F01/2017/387,Solan,left bank of Giri River,30.874042,77.226812,Rock              Slide,NA,
3356,HP/SOL/53F01/2017/38,Solan,SH06,30.874573,77.209621,Rock              Fall,NA,
3357,HP/SOL/53F01/2017/220,Solan,NH22,30.874613,77.002314,Rock              Slide,NA,
3358,HP/SIR/53F05/2017/91,Sirmur,Tikkri,30.874789,77.273333,Debris            Slide,NA,
3359,HP/SOL/53F01/2017/386,Solan,left bank of Giri River,30.874809,77.226634,Rock              Slide,NA,
3360,HP/SOL/53F01/2017/235,Solan,NH22,30.874852,77.088931,Rock              Slide,NA,
3361,HP/SOL/53F01/2017/143,Solan,NH22,30.874872,77.09771,Rock              Slide,NA,
3362,HP/SOL/53F01/2017/172,Solan,DharampurKyarad link road,30.87498,77.044745,Rock              Slide,NA,
3363,HP/SOL/53F01/2017/70,Solan,SH06,30.875108,77.210774,Debris            Slide,NA,
3364,HP/SOL/53F01/2017/39,Solan,SH06,30.875108,77.210774,Rock              Fall,NA,
3365,HP/SOL/53B13/2017/78,Solan,ParwanooKasauli road,30.875158,76.951897,Rock              Slide,NA,
3366,HP/SOL/53F01/2017/219,Solan,NH22,30.875302,77.001483,Rock              Slide,NA,
3367,HP/SOL/53F01/2017/61,Solan,KumarhattiSultanpur road,30.875404,77.070185,Debris            Slide,NA,
3368,HP/SOL/53F01/2017/109,Solan,NH22,30.875434,77.002735,Rock              Slide,NA,
3369,HP/SOL/53B13/2017/107,Solan,ParwanooKasauli road,30.875461,76.953675,Rock              Slide,NA,
3370,HP/SOL/53B13/2017/6,Solan,ParwanooKasauli road,30.875461,76.953265,Rock              Fall,NA,
3371,HP/SOL/53F01/2017/1,Solan,NH22,30.875728,77.087579,Rock              Fall,NA,
3372,HP/SOL/53F01/2017/110,Solan,NH22,30.875753,77.002353,Rock              Slide,NA,
3373,HP/SOL/53B13/2017/15,Solan,NH22,30.8758,76.999816,Debris            Slide,NA,
3374,HP/SOL/53B13/2017/10,Solan,ParwanooGunaiPatta road,30.875932,76.948681,Rock              Fall,NA,
3375,HP/SIR/53F05/2017/92,Sirmur,1km from Tikkri,30.875961,77.270206,Rock cum debris   Slide,NA,
3376,HP/SOL/53B13/2017/99,Solan,NH22,30.876021,76.999286,Rock              Slide,NA,
3377,HP/SOL/53F01/2017/221,Solan,NH22,30.876069,77.00195,Rock              Slide,NA,
3378,HP/SOL/53B13/2017/85,Solan,NH22,30.876196,76.998822,Rock              Slide,NA,
3379,HP/SOL/53F01/2017/133,Solan,NH22,30.876389,77.086098,Rock              Slide,NA,
3380,HP/SOL/53F01/2017/144,Solan,NH22,30.876392,77.094725,Rock              Slide,NA,
3381,HP/SIR/53F05/2017/93,Sirmur,Tikkri,30.8765,77.26765,Debris            Slide,NA,
3382,HP/SOL/53F01/2017/385,Solan,left bank of Giri River,30.876508,77.225643,Rock              Slide,NA,
