State,District,Latitude,Longitude,slope_deg,rainfall_mm,soil_moisture_mm,label
Assam,Jorhat,26.44043087,94.6012018,4.67,12.06074523,0.481389857,0
Assam,Jorhat,26.76076763,94.1662143,0.26,11.03987636,0.507705007,0
Assam,Jorhat,26.66594759,94.23843106,0,10.90582437,0.478930214,0
Assam,Jorhat,26.76380697,94.11350346,0,11.66740669,0.496368162,0
Assam,Jorhat,26.68410197,94.44085585,0.21,12.60387731,0.527578113,0
Assam,Jorhat,26.78186816,94.50801847,0.05,12.69102448,0.479939338,0
Assam,Jorhat,26.53753005,94.43701235,5.39,11.15391829,0.491945522,0
Assam,Jorhat,26.72844916,94.21719553,0.15,12.57697302,0.458693187,0
Assam,Jorhat,26.80371294,94.32579777,0.31,12.26318953,0.448258785,0
Assam,Jorhat,26.38308729,94.19209454,1.96,12.57192186,0.472028106,0
Assam,Jorhat,26.31681885,94.18949728,9.29,12.91602412,0.454416782,0
Assam,Jorhat,26.77353881,94.30729111,0.15,11.42506516,0.476812274,0
Assam,Jorhat,26.34166426,94.44163698,2.52,12.15550474,0.458114895,0
Assam,Jorhat,26.66106999,94.27381749,0,12.01721928,0.467568742,0
Assam,Jorhat,26.51730175,94.4545729,5.24,11.5002457,0.505561916,0
Assam,Jorhat,26.79151476,94.44102197,0.26,12.97411816,0.437301421,0
Assam,Jorhat,26.63028391,94.19193733,0.26,10.99742909,0.513900302,0
Assam,Jorhat,26.31564956,94.45284697,6.81,11.56922047,0.464699763,0
Assam,Jorhat,26.70874553,94.21729094,0.31,11.27710333,0.532453172,0
Assam,Jorhat,26.32072649,94.37496967,4.11,10.7885072,0.490453322,0
Assam,Jorhat,26.44074429,94.13162477,0.05,11.76821567,0.503101924,0
Assam,Jorhat,26.32504319,94.53700748,8.08,10.82950257,0.464405251,0
Assam,Jorhat,26.42266922,94.18595845,2.01,10.92977188,0.517214833,0
Assam,Jorhat,26.38693032,94.58821995,12.31,11.91666148,0.463302848,0
Assam,Jorhat,26.6070189,94.21055753,0.15,11.29342739,0.491892084,0
Assam,Jorhat,26.69634624,94.39498651,0.21,12.60625132,0.49574227,0
Assam,Jorhat,26.44267099,94.32610495,12.17,11.39881181,0.474851817,0
Assam,Jorhat,26.51388247,94.1953033,0.05,12.86117854,0.464845813,0
Assam,Jorhat,26.77810027,94.15822636,0.05,11.55011419,0.43972306,0
Assam,Jorhat,26.38499876,94.26362163,0.57,12.79738492,0.445977931,0
Assam,Jorhat,26.40151578,94.39450855,6.91,13.00527565,0.500019757,0
Assam,Jorhat,26.40760077,94.22273857,0.36,10.75851679,0.492656786,0
Assam,Jorhat,26.4670276,94.13695431,0.05,11.58348266,0.494193525,0
Assam,Jorhat,26.75833669,94.35280069,0.1,13.07838906,0.531311146,0
Assam,Jorhat,26.45461888,94.34324147,2.78,12.0727547,0.451625968,0
Assam,Jorhat,26.78911848,94.28680365,0.1,11.82767284,0.531117615,0
Assam,Jorhat,26.53818803,94.5549352,0.21,10.85249357,0.519045512,0
Assam,Jorhat,26.36747215,94.31877114,5.9,12.36805934,0.476200728,0
Assam,Jorhat,26.63739266,94.58966002,3.96,12.48376077,0.502576922,0
Assam,Jorhat,26.81150689,94.39388511,0,11.71580048,0.492342385,0
Assam,Jorhat,26.79733482,94.48245667,0.67,12.90340603,0.443321335,0
Assam,Jorhat,26.71886607,94.5983623,0.98,11.95400611,0.521175455,0
Assam,Jorhat,26.6916093,94.55491032,2.78,11.88006133,0.530723175,0
Assam,Jorhat,26.35121986,94.25323061,5.59,11.32709564,0.512053231,0
Assam,Jorhat,26.63759952,94.11627115,0.1,12.1470315,0.528082014,0
Assam,Jorhat,26.49732214,94.12033125,0,12.62836557,0.488994345,0
Assam,Jorhat,26.61256749,94.59461172,10.28,11.68131298,0.486397113,0
Assam,Jorhat,26.46815301,94.52037657,3.39,11.25181609,0.444751842,0
Assam,Jorhat,26.56782867,94.57605432,8.98,11.15976741,0.44117111,0
Arunachal Pradesh,Kamle,27.55998078,94.15103018,15.8,14.90812806,0.381520883,0
Arunachal Pradesh,Kamle,27.87105809,94.19887072,8.03,16.04537367,0.397802649,0
Arunachal Pradesh,Kamle,27.61676028,94.31436487,3.7,15.62198938,0.434697661,0
Arunachal Pradesh,Kamle,27.67858363,94.15727704,21.12,15.36476927,0.430391967,0
Arunachal Pradesh,Kamle,28.02045985,94.32607754,9.39,14.04252531,0.372367956,0
Arunachal Pradesh,Kamle,27.58399189,93.93310356,3.24,14.43015204,0.371360549,0
Arunachal Pradesh,Kamle,27.64674892,94.31097536,9.99,14.04710801,0.448016198,0
Arunachal Pradesh,Kamle,27.89706839,94.00058717,9.69,14.23006822,0.409547662,0
Arunachal Pradesh,Kamle,27.94697419,94.1227038,14.36,14.51788557,0.372678049,0
Arunachal Pradesh,Kamle,27.60515394,94.11221505,11.13,14.69217558,0.45079433,0
Arunachal Pradesh,Kamle,27.58543387,94.23650844,3.19,13.7301112,0.39868708,0
Arunachal Pradesh,Kamle,27.56657501,94.28293948,7.47,14.69450106,0.415278958,0
Arunachal Pradesh,Kamle,27.57097638,94.06404932,9.24,15.70234413,0.411270849,0
Arunachal Pradesh,Kamle,28.00091733,93.97787564,27.64,15.84029468,0.449500276,0
Arunachal Pradesh,Kamle,28.0302491,94.28300353,0.15,14.13120617,0.431171163,0
Arunachal Pradesh,Kamle,27.67834677,94.06664482,14.89,15.24966937,0.408700113,0
Arunachal Pradesh,Kamle,27.91402983,93.84774161,17.41,14.2144642,0.396686673,0
Arunachal Pradesh,Kamle,27.59907073,94.08634367,10.58,16.25478534,0.409079912,0
Arunachal Pradesh,Kamle,27.98158715,93.90660573,24.27,16.5010192,0.381618352,0
Arunachal Pradesh,Kamle,27.55983433,93.95185914,6.15,14.07595277,0.407436827,0
Arunachal Pradesh,Kamle,27.89095353,94.22012843,9.79,15.98317721,0.42520072,0
Arunachal Pradesh,Kamle,27.9552256,94.0968238,22.14,15.18784228,0.419535011,0
Arunachal Pradesh,Kamle,27.66454182,94.13956884,8.63,16.30139108,0.372190387,0
Arunachal Pradesh,Kamle,27.57902309,94.18285106,21.03,14.30883739,0.439588806,0
Arunachal Pradesh,Kamle,27.63612446,93.9600681,3.39,15.63438836,0.425455916,0
Arunachal Pradesh,Kamle,27.63919851,94.27194409,5.08,16.29341204,0.448113155,0
Arunachal Pradesh,Kamle,27.69781303,94.28519111,18.66,15.65823648,0.404146973,0
Arunachal Pradesh,Kamle,27.77240314,94.25222972,19.54,16.3758678,0.450290776,0
Arunachal Pradesh,Kamle,27.89866502,93.92084709,4.93,16.26658487,0.371212661,0
Arunachal Pradesh,Kamle,27.60160827,94.01784447,13.39,14.68151668,0.451677481,0
Arunachal Pradesh,Kamle,27.93216571,94.32790313,2.42,15.83719971,0.440668204,0
Arunachal Pradesh,Kamle,27.91802507,94.27479473,5.8,14.25380908,0.446733008,0
Arunachal Pradesh,Kamle,27.65991205,94.24877486,8.48,13.86863954,0.381165974,0
Arunachal Pradesh,Kamle,27.95217457,93.9993405,29.97,15.64287414,0.421731673,0
Arunachal Pradesh,Kamle,28.03442181,94.11620858,17.13,15.44174789,0.431547153,0
Arunachal Pradesh,Kamle,27.74548361,94.14684023,26.79,13.83655541,0.43409889,0
Arunachal Pradesh,Kamle,27.97721922,93.95861583,24.32,15.63003184,0.412765096,0
Arunachal Pradesh,Kamle,27.77838079,93.90991846,0.87,15.75038398,0.404621518,0
Arunachal Pradesh,Kamle,27.8142152,94.20977843,15.13,13.61323895,0.429864302,0
Arunachal Pradesh,Kamle,27.98711205,94.01920873,15.99,14.36485814,0.412088349,0
Arunachal Pradesh,Kamle,27.63041944,93.99114372,2.11,13.75839661,0.382733637,0
Arunachal Pradesh,Kamle,27.61799622,94.13749237,13.58,16.27419818,0.420926422,0
Arunachal Pradesh,Kamle,27.56899441,94.10872876,16.94,15.32908564,0.404947605,0
Arunachal Pradesh,Kamle,27.76062967,93.84019698,15.8,13.76985713,0.435082099,0
Arunachal Pradesh,Kamle,27.62329556,94.17172191,2.93,14.79260607,0.428492711,0
Arunachal Pradesh,Kamle,27.72091134,94.29871178,11.08,13.70841434,0.396821947,0
Arunachal Pradesh,Kamle,28.00372727,94.11768229,14.51,14.4618598,0.437463671,0
Arunachal Pradesh,Kamle,27.98275864,94.04973035,5.8,15.34202304,0.439571023,0
Arunachal Pradesh,Kamle,27.94681484,94.18552417,14.17,15.71678135,0.436459839,0
Arunachal Pradesh,Kamle,27.59078473,93.91356055,6.25,13.71067422,0.449271621,0
Assam,Kamrup,25.92270275,91.77276052,1.13,13.10544848,0.520904442,0
Assam,Kamrup,25.91560523,91.64773854,7.12,13.9361737,0.465497312,0
Assam,Kamrup,26.35825264,91.70409885,0.41,13.78667303,0.453596855,0
Assam,Kamrup,26.37151829,92.03705465,0.21,13.25804086,0.514461807,0
Assam,Kamrup,26.03146363,91.67827474,2.83,14.20619544,0.435065434,0
Assam,Kamrup,26.19528729,91.63280433,0.36,12.17753263,0.451997631,0
Assam,Kamrup,25.9557921,92.01294007,0.15,14.47035421,0.522102541,0
Assam,Kamrup,26.03930806,91.80792231,0.36,12.71123893,0.475727237,0
Assam,Kamrup,25.98243082,91.80360399,1.24,14.24850117,0.458740098,0
Assam,Kamrup,25.88354685,92.01980171,0.82,12.85614038,0.44354123,0
Assam,Kamrup,25.95901334,91.79332856,0.93,14.39801289,0.498056996,0
Assam,Kamrup,26.29965473,91.84475242,0.21,12.73494259,0.513417681,0
Assam,Kamrup,25.94086298,91.77105872,1.13,14.71708336,0.519719143,0
Assam,Kamrup,26.3045706,91.76831856,0.31,14.19452371,0.459059984,0
Assam,Kamrup,26.27287519,91.81962643,1.29,13.23924516,0.488045221,0
Assam,Kamrup,25.96861326,91.7743809,6.76,13.23529534,0.449385158,0
Assam,Kamrup,25.9955415,92.01415027,9.34,12.47591274,0.492515866,0
Assam,Kamrup,25.93631973,91.59144515,0.93,14.84706134,0.507241988,0
Assam,Kamrup,25.92046116,91.92034604,10.88,14.53615397,0.440901875,0
Assam,Kamrup,25.95265144,91.64461734,14.07,13.25719426,0.468144615,0
Assam,Kamrup,26.31595433,91.66690076,0.05,12.38873551,0.498723982,0
Assam,Kamrup,25.92059165,92.01781773,3.09,12.38802347,0.496532215,0
Assam,Kamrup,26.25453306,91.82561415,0.1,13.72098313,0.470561335,0
Assam,Kamrup,26.34756635,91.79156209,0.05,13.47641023,0.462835212,0
Assam,Kamrup,25.99640804,91.75824762,1.65,14.55936518,0.48452306,0
Assam,Kamrup,26.01807258,91.6380391,0.98,13.4440476,0.489209361,0
Assam,Kamrup,25.95356761,92.06582799,0.87,13.72217754,0.524896775,0
Assam,Kamrup,26.29825112,91.972824,0,13.65973609,0.498344985,0
Assam,Kamrup,26.01272922,91.81380166,5.18,14.83303278,0.518779083,0
Assam,Kamrup,25.98809231,91.87426068,0.51,13.06229281,0.453476097,0
Assam,Kamrup,25.92032647,91.96233829,8.53,13.92782215,0.44244735,0
Assam,Kamrup,26.29916118,92.08093457,0,13.05552278,0.489415068,0
Assam,Kamrup,26.31478501,92.03956849,0.1,13.75163781,0.489890224,0
Assam,Kamrup,26.20325555,91.60780743,0.26,13.33203713,0.497032878,0
Assam,Kamrup,26.30526045,91.79591914,0.15,13.08036169,0.505103623,0
Assam,Kamrup,25.9832684,91.92668995,0.15,13.41414473,0.516569313,0
Assam,Kamrup,25.96086544,91.71192675,2.57,14.5198021,0.461271853,0
Assam,Kamrup,26.33749228,91.71707819,0.15,12.43913234,0.513633976,0
Assam,Kamrup,25.99288261,92.05164461,0.98,14.20244323,0.518002176,0
Assam,Kamrup,25.93417224,91.99154701,0.98,14.06003168,0.523949631,0
Assam,Kamrup,26.25469281,91.62054852,0,13.97730864,0.437071624,0
Assam,Kamrup,25.99877318,91.72743058,0.62,12.58660382,0.512993762,0
Assam,Kamrup,26.25721341,91.77586392,0.1,13.37847499,0.44262068,0
Assam,Kamrup,26.31950334,91.93101492,0.1,13.14330001,0.518656562,0
Assam,Kamrup,25.88526212,91.65027368,3.29,13.01321693,0.477770086,0
Assam,Kamrup,26.37038667,91.66395041,0.41,12.51192793,0.448681864,0
Assam,Kamrup,26.24221894,92.08716535,0.05,14.0660369,0.475171375,0
Assam,Kamrup,26.22000854,92.07566096,0,12.83035962,0.444369697,0
Assam,Kamrup,26.34584652,91.94097375,0.05,12.4396645,0.459497074,0
Assam,Kamrup,26.08725087,91.66967252,1.49,14.07077358,0.492877981,0
Assam,Kamrup (Metro),26.06931926,91.66332101,0.1,14.77016222,0.478878279,0
Assam,Kamrup (Metro),26.31998046,91.59799985,0.1,14.38294149,0.46431545,0
Assam,Kamrup (Metro),26.35800707,91.73547858,0.1,15.54626978,0.526447899,0
Assam,Kamrup (Metro),26.34149914,91.91564517,0,13.38561311,0.443083834,0
Assam,Kamrup (Metro),25.94426792,91.9490022,1.24,15.06480869,0.527519987,0
Assam,Kamrup (Metro),26.41398459,91.63161446,0.15,13.78537029,0.476886437,0
Assam,Kamrup (Metro),26.00902012,91.99584794,0.57,13.90991381,0.515857137,0
Assam,Kamrup (Metro),26.38483861,91.59069489,0.21,15.50747167,0.51369997,0
Assam,Kamrup (Metro),26.05047544,91.60714851,3.8,15.61054674,0.498834206,0
Assam,Kamrup (Metro),26.30399715,91.5394964,0,13.34428594,0.501303219,0
Assam,Kamrup (Metro),26.00816523,91.91692122,1.96,15.46945641,0.453068542,0
Assam,Kamrup (Metro),26.00604154,91.9759853,3.09,14.68345918,0.466246098,0
Assam,Kamrup (Metro),26.29594509,91.68280342,0,14.19523801,0.510401901,0
Assam,Kamrup (Metro),25.97139327,91.57064026,4.67,15.52609742,0.441802316,0
Assam,Kamrup (Metro),25.95499017,91.87643727,10.83,13.86933601,0.457467956,0
Assam,Kamrup (Metro),25.96615188,91.98430717,1.13,15.30567618,0.46309632,0
Assam,Kamrup (Metro),26.30115349,91.6443055,0.26,16.04928757,0.507748224,0
Assam,Kamrup (Metro),26.38382584,91.73139154,0.05,13.57055694,0.530192282,0
Assam,Kamrup (Metro),26.02453364,91.71068486,0.26,13.80178538,0.441860509,0
Assam,Kamrup (Metro),26.39818268,91.92436494,0.26,14.35968626,0.517762969,0
Assam,Kamrup (Metro),26.10809977,91.56366114,0.05,15.64058924,0.529675167,0
Assam,Kamrup (Metro),26.02753939,91.98098988,0.77,15.07928088,0.502119614,0
Assam,Kamrup (Metro),26.19883247,91.5484492,3.65,15.53493684,0.451983135,0
Assam,Kamrup (Metro),26.32319682,91.76511711,0,14.13002351,0.498816977,0
Assam,Kamrup (Metro),26.33142088,91.68163034,0.31,13.39986242,0.508970511,0
Assam,Kamrup (Metro),26.37993794,91.92028822,0,14.73952954,0.506013498,0
Assam,Kamrup (Metro),25.93223993,91.65624925,0.67,15.07601087,0.49293898,0
Assam,Kamrup (Metro),26.05631152,91.58740835,0.1,14.88465797,0.522801437,0
Assam,Kamrup (Metro),26.38436807,91.55920509,0.26,15.46124079,0.451185677,0
Assam,Kamrup (Metro),25.96465138,91.9180238,3.8,14.46681806,0.446556826,0
Assam,Kamrup (Metro),26.30057554,91.61127957,0.26,14.26097459,0.435333826,0
Assam,Kamrup (Metro),26.33913069,91.98112854,0.31,16.14849432,0.494350921,0
Assam,Kamrup (Metro),26.28461356,91.90969718,0.21,13.71120833,0.520072897,0
Assam,Kamrup (Metro),25.97888118,91.674015,0.31,13.44081662,0.435136602,0
Assam,Kamrup (Metro),26.39225134,91.94798625,0.05,13.79023382,0.495399589,0
Assam,Kamrup (Metro),26.40069152,91.61539064,0.26,14.76157137,0.48362316,0
Assam,Kamrup (Metro),26.3942067,91.77724377,0.05,14.8829807,0.455373801,0
Assam,Kamrup (Metro),26.28472697,91.7733344,0.1,15.47601867,0.469595254,0
Assam,Kamrup (Metro),26.00726516,91.78336252,0.26,14.58516248,0.443301744,0
Assam,Kamrup (Metro),26.30478267,92.00679829,0,13.31139582,0.509740183,0
Assam,Kamrup (Metro),25.99396068,91.94792974,4.83,14.73423207,0.444664744,0
Assam,Kamrup (Metro),26.15086506,91.54794741,0.31,13.910552,0.486988313,0
Assam,Kamrup (Metro),26.00117842,91.85768556,2.52,13.80699788,0.518388823,0
Assam,Kamrup (Metro),25.97272142,91.64274037,0.31,15.12298597,0.496426289,0
Assam,Kamrup (Metro),26.24426642,91.60061983,0.21,16.11970802,0.522385071,0
Assam,Kamrup (Metro),26.01421679,91.56637716,0.57,14.43868798,0.529883584,0
Assam,Kamrup (Metro),26.39760958,91.69896541,0.05,14.19466424,0.515113162,0
Assam,Kamrup (Metro),26.40574274,91.98233368,0.15,14.31135258,0.530981745,0
Assam,Kamrup (Metro),26.22648688,92.02162183,0.05,15.90032917,0.476974605,0
Assam,Kamrup (Metro),26.32142324,91.74312587,1.39,16.04253538,0.45288431,0
Assam,Kamrup (Rural),25.91837643,91.23127154,0.51,16.02433522,0.491625858,0
Assam,Kamrup (Rural),25.9398155,91.51149601,2.37,15.44264962,0.45969744,0
Assam,Kamrup (Rural),26.01228451,91.10504604,0.15,15.81153255,0.474137255,0
Assam,Kamrup (Rural),25.63708788,91.33430256,0,15.82530499,0.464193451,0
Assam,Kamrup (Rural),25.63575786,91.16200342,0.46,15.34568871,0.479527759,0
Assam,Kamrup (Rural),25.62913403,91.36353293,11.97,13.56631594,0.509138456,0
Assam,Kamrup (Rural),25.87918433,91.2738751,12.31,14.51640254,0.465898144,0
Assam,Kamrup (Rural),25.9060709,91.48226071,4.62,15.30330167,0.523781578,0
Assam,Kamrup (Rural),25.68641766,91.08914151,1.49,14.81850933,0.465417717,0
Assam,Kamrup (Rural),25.98986449,91.44557189,0.1,13.88047195,0.460335099,0
Assam,Kamrup (Rural),25.67677449,91.43945069,6.86,15.04155334,0.482705943,0
Assam,Kamrup (Rural),25.84355247,91.56548985,0.1,16.4516195,0.51003308,0
Assam,Kamrup (Rural),25.72288654,91.16585843,4.52,15.11661017,0.527010472,0
Assam,Kamrup (Rural),25.85205254,91.08634558,0.62,14.09362661,0.48036653,0
Assam,Kamrup (Rural),26.0535805,91.45458801,0.21,14.90314922,0.515142015,0
Assam,Kamrup (Rural),25.93641228,91.2070697,0.21,15.57129146,0.485354054,0
Assam,Kamrup (Rural),25.6975259,91.4253883,10.24,15.30099871,0.500571928,0
Assam,Kamrup (Rural),26.04040475,91.49969355,0.21,15.31622643,0.480712343,0
Assam,Kamrup (Rural),25.81190617,91.08673228,3.85,13.85676535,0.481920685,0
Assam,Kamrup (Rural),25.99927074,91.22280234,0.1,13.93752002,0.456234266,0
Assam,Kamrup (Rural),26.03030542,91.10350751,0.05,15.7437695,0.519041773,0
Assam,Kamrup (Rural),25.75319744,91.47036751,7.78,15.97229494,0.494918882,0
Assam,Kamrup (Rural),26.05942876,91.29748693,0.05,14.08197846,0.508248368,0
Assam,Kamrup (Rural),25.88997001,91.45359481,0.31,14.2369053,0.443248674,0
Assam,Kamrup (Rural),25.80519412,91.3096556,2.57,13.97723029,0.524944095,0
Assam,Kamrup (Rural),25.98165276,91.52337462,0.72,14.90666187,0.444126937,0
Assam,Kamrup (Rural),25.75791981,91.40902039,15.08,16.53405316,0.443214965,0
Assam,Kamrup (Rural),25.74126199,91.31608628,5.39,13.88441486,0.467979543,0
Assam,Kamrup (Rural),26.03706782,91.31886321,2.47,13.57163574,0.504186094,0
Assam,Kamrup (Rural),25.65083799,91.45321725,10.14,14.44930803,0.481168544,0
Assam,Kamrup (Rural),25.72822981,91.54943022,11.48,13.98749401,0.51148645,0
Assam,Kamrup (Rural),25.8886645,91.10512904,0.21,14.05083608,0.519813839,0
Assam,Kamrup (Rural),25.81590648,91.15036705,1.85,15.37309493,0.497882747,0
Assam,Kamrup (Rural),25.96351922,91.35449516,6.76,14.23688165,0.448922539,0
Assam,Kamrup (Rural),25.67401003,91.38377932,5.54,14.98411476,0.491208349,0
Assam,Kamrup (Rural),26.08813939,91.42705261,0.31,15.44571001,0.47758326,0
Assam,Kamrup (Rural),26.09375665,91.47311832,0.62,14.21624143,0.47269097,0
Assam,Kamrup (Rural),25.6393185,91.48273049,9.64,15.1202044,0.479434734,0
Assam,Kamrup (Rural),26.06180601,91.53042089,0.1,15.12573322,0.459541769,0
Assam,Kamrup (Rural),25.71575428,91.3667772,3.24,15.56283767,0.506624671,0
Assam,Kamrup (Rural),25.64876089,91.09974413,1.49,14.08987738,0.528197754,0
Assam,Kamrup (Rural),25.71997174,91.50634243,18.01,15.25989064,0.441937547,0
Assam,Kamrup (Rural),25.78345604,91.32490536,15.47,15.71750394,0.533263414,0
Assam,Kamrup (Rural),25.92164432,91.07051212,0.05,15.69715195,0.459836794,0
Assam,Kamrup (Rural),25.81966398,91.51545203,1.44,14.93988601,0.459604772,0
Assam,Kamrup (Rural),25.9514528,91.56063904,1.13,15.13311814,0.519837273,0
Assam,Kamrup (Rural),25.70017531,91.37823312,0.51,14.1997846,0.506826611,0
Assam,Kamrup (Rural),25.70273535,91.33372891,1.08,15.61004266,0.456301777,0
Assam,Kamrup (Rural),25.65484173,91.31851674,1.34,15.63028776,0.484520477,0
Assam,Kamrup (Rural),26.01991783,91.49073859,0.05,15.32745845,0.461579948,0
Assam,Karbi Anglong,26.13394809,93.29114772,4.52,12.82866112,0.534465573,0
Assam,Karbi Anglong,26.16921183,93.5607384,1.44,13.51247326,0.537650765,0
Assam,Karbi Anglong,26.29474963,93.70070415,2.21,14.12567409,0.536159672,0
Assam,Karbi Anglong,26.4253242,93.58994644,4.67,13.51899452,0.471372828,0
Assam,Karbi Anglong,26.00117731,93.67496849,0.05,12.73230194,0.527370117,0
Assam,Karbi Anglong,26.17162748,93.64868221,6.1,12.70598131,0.454132934,0
Assam,Karbi Anglong,26.21669954,93.22294584,5.59,11.79780708,0.469393566,0
Assam,Karbi Anglong,26.14794371,93.25175929,0.87,13.88475038,0.525377569,0
Assam,Karbi Anglong,26.23730539,93.41602025,1.54,13.27599294,0.473534046,0
Assam,Karbi Anglong,26.14675093,93.33111442,0.62,12.89950275,0.457741529,0
Assam,Karbi Anglong,26.1707857,93.36801692,1.6,11.91785032,0.495247461,0
Assam,Karbi Anglong,26.33152735,93.53080206,4.83,12.72231989,0.520125964,0
Assam,Karbi Anglong,26.37373224,93.47393396,4.42,13.36511505,0.457967408,0
Assam,Karbi Anglong,26.21541608,93.59412617,3.5,12.98161007,0.482238461,0
Assam,Karbi Anglong,26.0343868,93.47385724,2.83,12.28523703,0.498287426,0
Assam,Karbi Anglong,26.44294112,93.62681015,1.39,13.12560244,0.512764875,0
Assam,Karbi Anglong,25.99236979,93.36546548,1.08,13.06842393,0.510251073,0
Assam,Karbi Anglong,26.01044495,93.34602156,5.8,12.04384219,0.453719087,0
Assam,Karbi Anglong,26.07973452,93.59435698,3.34,11.93654708,0.516827482,0
Assam,Karbi Anglong,26.40904322,93.22862402,3.6,12.31963649,0.479672251,0
Assam,Karbi Anglong,26.23285825,93.64255632,4.16,13.10676638,0.507149529,0
Assam,Karbi Anglong,26.00172359,93.24809168,0.51,13.56618215,0.534930487,0
Assam,Karbi Anglong,26.43908716,93.40432011,7.22,12.7760484,0.47353664,0
Assam,Karbi Anglong,26.2567593,93.55941784,2.62,12.33771794,0.479152976,0
Assam,Karbi Anglong,26.10642876,93.72100905,0.36,12.64928874,0.469678014,0
Assam,Karbi Anglong,26.07726488,93.70152185,0.15,12.75176174,0.44307115,0
Assam,Karbi Anglong,26.43013744,93.42930379,3.8,12.88266088,0.481650502,0
Assam,Karbi Anglong,26.09769243,93.45765656,7.07,13.2634144,0.48923385,0
Assam,Karbi Anglong,26.25926167,93.32823345,3.29,14.19253488,0.500357672,0
